"sim" "time" "unit" "par_set"
11 0.1912486 "mins" "params_EndSize0d1Carring_growth_0d1"
12 0.1915584 "mins" "params_EndSize0d1Carring_growth_0d1"
13 0.1216649 "mins" "params_EndSize0d1Carring_growth_0d1"
14 0.07113411 "mins" "params_EndSize0d1Carring_growth_0d1"
15 0.093844 "mins" "params_EndSize0d1Carring_growth_0d1"
16 0.1161196 "mins" "params_EndSize0d1Carring_growth_0d1"
17 0.1510768 "mins" "params_EndSize0d1Carring_growth_0d1"
18 0.1583107 "mins" "params_EndSize0d1Carring_growth_0d1"
19 0.1633191 "mins" "params_EndSize0d1Carring_growth_0d1"
20 0.107095 "mins" "params_EndSize0d1Carring_growth_0d1"
21 0.09402042 "mins" "params_EndSize0d1Carring_growth_0d1"
22 0.1441316 "mins" "params_EndSize0d1Carring_growth_0d1"
23 0.098773 "mins" "params_EndSize0d1Carring_growth_0d1"
24 0.1887196 "mins" "params_EndSize0d1Carring_growth_0d1"
25 0.1131077 "mins" "params_EndSize0d1Carring_growth_0d1"
26 0.1300413 "mins" "params_EndSize0d1Carring_growth_0d1"
27 0.1199424 "mins" "params_EndSize0d1Carring_growth_0d1"
28 0.08975378 "mins" "params_EndSize0d1Carring_growth_0d1"
29 0.1338057 "mins" "params_EndSize0d1Carring_growth_0d1"
30 0.1402424 "mins" "params_EndSize0d1Carring_growth_0d1"
31 0.1174145 "mins" "params_EndSize0d1Carring_growth_0d1"
32 0.2133785 "mins" "params_EndSize0d1Carring_growth_0d1"
33 0.09937666 "mins" "params_EndSize0d1Carring_growth_0d1"
34 0.1349403 "mins" "params_EndSize0d1Carring_growth_0d1"
35 0.1291356 "mins" "params_EndSize0d1Carring_growth_0d1"
36 0.1435659 "mins" "params_EndSize0d1Carring_growth_0d1"
37 0.1188108 "mins" "params_EndSize0d1Carring_growth_0d1"
38 0.09302365 "mins" "params_EndSize0d1Carring_growth_0d1"
39 0.1696678 "mins" "params_EndSize0d1Carring_growth_0d1"
40 0.09393946 "mins" "params_EndSize0d1Carring_growth_0d1"
41 0.08552028 "mins" "params_EndSize0d1Carring_growth_0d1"
42 0.1579589 "mins" "params_EndSize0d1Carring_growth_0d1"
43 0.122832 "mins" "params_EndSize0d1Carring_growth_0d1"
44 0.09683977 "mins" "params_EndSize0d1Carring_growth_0d1"
45 0.224945 "mins" "params_EndSize0d1Carring_growth_0d1"
46 0.1113457 "mins" "params_EndSize0d1Carring_growth_0d1"
47 0.1653493 "mins" "params_EndSize0d1Carring_growth_0d1"
48 0.09955458 "mins" "params_EndSize0d1Carring_growth_0d1"
49 0.1826577 "mins" "params_EndSize0d1Carring_growth_0d1"
50 0.1824925 "mins" "params_EndSize0d1Carring_growth_0d1"
51 0.1327209 "mins" "params_EndSize0d1Carring_growth_0d1"
52 0.1362386 "mins" "params_EndSize0d1Carring_growth_0d1"
53 0.2303319 "mins" "params_EndSize0d1Carring_growth_0d1"
54 0.1872779 "mins" "params_EndSize0d1Carring_growth_0d1"
55 0.1018676 "mins" "params_EndSize0d1Carring_growth_0d1"
56 0.1974257 "mins" "params_EndSize0d1Carring_growth_0d1"
57 0.1469489 "mins" "params_EndSize0d1Carring_growth_0d1"
58 0.1443477 "mins" "params_EndSize0d1Carring_growth_0d1"
59 0.1106321 "mins" "params_EndSize0d1Carring_growth_0d1"
60 0.09352758 "mins" "params_EndSize0d1Carring_growth_0d1"
61 0.09261462 "mins" "params_EndSize0d1Carring_growth_0d1"
62 0.1582196 "mins" "params_EndSize0d1Carring_growth_0d1"
63 0.1452496 "mins" "params_EndSize0d1Carring_growth_0d1"
64 0.1027729 "mins" "params_EndSize0d1Carring_growth_0d1"
65 0.1402192 "mins" "params_EndSize0d1Carring_growth_0d1"
66 0.1536844 "mins" "params_EndSize0d1Carring_growth_0d1"
67 0.0970487 "mins" "params_EndSize0d1Carring_growth_0d1"
68 0.08704671 "mins" "params_EndSize0d1Carring_growth_0d1"
69 0.08052711 "mins" "params_EndSize0d1Carring_growth_0d1"
70 0.1465583 "mins" "params_EndSize0d1Carring_growth_0d1"
71 0.08639732 "mins" "params_EndSize0d1Carring_growth_0d1"
72 0.1874073 "mins" "params_EndSize0d1Carring_growth_0d1"
73 0.1075855 "mins" "params_EndSize0d1Carring_growth_0d1"
74 0.0858506 "mins" "params_EndSize0d1Carring_growth_0d1"
75 0.143753 "mins" "params_EndSize0d1Carring_growth_0d1"
76 0.09600403 "mins" "params_EndSize0d1Carring_growth_0d1"
77 0.1661439 "mins" "params_EndSize0d1Carring_growth_0d1"
78 0.1131159 "mins" "params_EndSize0d1Carring_growth_0d1"
79 0.1120822 "mins" "params_EndSize0d1Carring_growth_0d1"
80 0.1030955 "mins" "params_EndSize0d1Carring_growth_0d1"
81 0.2005075 "mins" "params_EndSize0d1Carring_growth_0d1"
82 0.142712 "mins" "params_EndSize0d1Carring_growth_0d1"
83 0.1043238 "mins" "params_EndSize0d1Carring_growth_0d1"
84 0.1105962 "mins" "params_EndSize0d1Carring_growth_0d1"
85 0.09207492 "mins" "params_EndSize0d1Carring_growth_0d1"
86 0.1388203 "mins" "params_EndSize0d1Carring_growth_0d1"
87 0.1418188 "mins" "params_EndSize0d1Carring_growth_0d1"
88 0.1450159 "mins" "params_EndSize0d1Carring_growth_0d1"
89 0.1280697 "mins" "params_EndSize0d1Carring_growth_0d1"
90 0.09485986 "mins" "params_EndSize0d1Carring_growth_0d1"
91 0.08864663 "mins" "params_EndSize0d1Carring_growth_0d1"
92 0.08508263 "mins" "params_EndSize0d1Carring_growth_0d1"
93 0.09776103 "mins" "params_EndSize0d1Carring_growth_0d1"
94 0.0899507 "mins" "params_EndSize0d1Carring_growth_0d1"
95 0.2010407 "mins" "params_EndSize0d1Carring_growth_0d1"
96 0.1105572 "mins" "params_EndSize0d1Carring_growth_0d1"
97 0.1040032 "mins" "params_EndSize0d1Carring_growth_0d1"
98 0.1417161 "mins" "params_EndSize0d1Carring_growth_0d1"
99 0.09996601 "mins" "params_EndSize0d1Carring_growth_0d1"
100 0.2022579 "mins" "params_EndSize0d1Carring_growth_0d1"
1 0.1020814 "mins" "params_EndSize0d1Carring_growth_0d2"
2 0.2140162 "mins" "params_EndSize0d1Carring_growth_0d2"
3 0.1356573 "mins" "params_EndSize0d1Carring_growth_0d2"
4 0.100951 "mins" "params_EndSize0d1Carring_growth_0d2"
5 0.1032564 "mins" "params_EndSize0d1Carring_growth_0d2"
6 0.0780828 "mins" "params_EndSize0d1Carring_growth_0d2"
7 0.1581155 "mins" "params_EndSize0d1Carring_growth_0d2"
8 0.09327612 "mins" "params_EndSize0d1Carring_growth_0d2"
9 0.07221659 "mins" "params_EndSize0d1Carring_growth_0d2"
10 0.1294791 "mins" "params_EndSize0d1Carring_growth_0d2"
11 0.1514274 "mins" "params_EndSize0d1Carring_growth_0d2"
12 0.1346999 "mins" "params_EndSize0d1Carring_growth_0d2"
13 0.1921902 "mins" "params_EndSize0d1Carring_growth_0d2"
14 0.1503853 "mins" "params_EndSize0d1Carring_growth_0d2"
15 0.1469138 "mins" "params_EndSize0d1Carring_growth_0d2"
16 0.1057758 "mins" "params_EndSize0d1Carring_growth_0d2"
17 0.1076466 "mins" "params_EndSize0d1Carring_growth_0d2"
18 0.1145464 "mins" "params_EndSize0d1Carring_growth_0d2"
19 0.1092551 "mins" "params_EndSize0d1Carring_growth_0d2"
20 0.1744397 "mins" "params_EndSize0d1Carring_growth_0d2"
21 0.08984658 "mins" "params_EndSize0d1Carring_growth_0d2"
22 0.1067974 "mins" "params_EndSize0d1Carring_growth_0d2"
23 0.1357811 "mins" "params_EndSize0d1Carring_growth_0d2"
24 0.1075397 "mins" "params_EndSize0d1Carring_growth_0d2"
25 0.1167453 "mins" "params_EndSize0d1Carring_growth_0d2"
26 0.1251671 "mins" "params_EndSize0d1Carring_growth_0d2"
27 0.2121491 "mins" "params_EndSize0d1Carring_growth_0d2"
28 0.2237131 "mins" "params_EndSize0d1Carring_growth_0d2"
29 0.1061737 "mins" "params_EndSize0d1Carring_growth_0d2"
30 0.09670762 "mins" "params_EndSize0d1Carring_growth_0d2"
31 0.110652 "mins" "params_EndSize0d1Carring_growth_0d2"
32 0.196067 "mins" "params_EndSize0d1Carring_growth_0d2"
33 0.09859166 "mins" "params_EndSize0d1Carring_growth_0d2"
34 0.1053447 "mins" "params_EndSize0d1Carring_growth_0d2"
35 0.1246865 "mins" "params_EndSize0d1Carring_growth_0d2"
36 0.1334831 "mins" "params_EndSize0d1Carring_growth_0d2"
37 0.1062679 "mins" "params_EndSize0d1Carring_growth_0d2"
38 0.1268029 "mins" "params_EndSize0d1Carring_growth_0d2"
39 0.1022325 "mins" "params_EndSize0d1Carring_growth_0d2"
40 0.1079399 "mins" "params_EndSize0d1Carring_growth_0d2"
41 0.1279895 "mins" "params_EndSize0d1Carring_growth_0d2"
42 0.1956268 "mins" "params_EndSize0d1Carring_growth_0d2"
43 0.184711 "mins" "params_EndSize0d1Carring_growth_0d2"
44 0.1587222 "mins" "params_EndSize0d1Carring_growth_0d2"
45 0.1118661 "mins" "params_EndSize0d1Carring_growth_0d2"
46 0.1675471 "mins" "params_EndSize0d1Carring_growth_0d2"
47 0.1099552 "mins" "params_EndSize0d1Carring_growth_0d2"
48 0.1540434 "mins" "params_EndSize0d1Carring_growth_0d2"
49 0.1634066 "mins" "params_EndSize0d1Carring_growth_0d2"
50 0.1337845 "mins" "params_EndSize0d1Carring_growth_0d2"
51 0.1365577 "mins" "params_EndSize0d1Carring_growth_0d2"
52 0.1799062 "mins" "params_EndSize0d1Carring_growth_0d2"
53 0.1222957 "mins" "params_EndSize0d1Carring_growth_0d2"
54 0.1367513 "mins" "params_EndSize0d1Carring_growth_0d2"
55 0.1725458 "mins" "params_EndSize0d1Carring_growth_0d2"
56 0.1069357 "mins" "params_EndSize0d1Carring_growth_0d2"
57 0.1768441 "mins" "params_EndSize0d1Carring_growth_0d2"
58 0.1622807 "mins" "params_EndSize0d1Carring_growth_0d2"
59 0.08847148 "mins" "params_EndSize0d1Carring_growth_0d2"
60 0.1241164 "mins" "params_EndSize0d1Carring_growth_0d2"
61 0.09638983 "mins" "params_EndSize0d1Carring_growth_0d2"
62 0.16242 "mins" "params_EndSize0d1Carring_growth_0d2"
63 0.1311775 "mins" "params_EndSize0d1Carring_growth_0d2"
64 0.1290531 "mins" "params_EndSize0d1Carring_growth_0d2"
65 0.1122006 "mins" "params_EndSize0d1Carring_growth_0d2"
66 0.1665219 "mins" "params_EndSize0d1Carring_growth_0d2"
67 0.1899983 "mins" "params_EndSize0d1Carring_growth_0d2"
68 0.1088065 "mins" "params_EndSize0d1Carring_growth_0d2"
69 0.1877493 "mins" "params_EndSize0d1Carring_growth_0d2"
70 0.1386739 "mins" "params_EndSize0d1Carring_growth_0d2"
71 0.1321987 "mins" "params_EndSize0d1Carring_growth_0d2"
72 0.1134636 "mins" "params_EndSize0d1Carring_growth_0d2"
73 0.104876 "mins" "params_EndSize0d1Carring_growth_0d2"
74 0.11888 "mins" "params_EndSize0d1Carring_growth_0d2"
75 0.1292382 "mins" "params_EndSize0d1Carring_growth_0d2"
76 0.1120473 "mins" "params_EndSize0d1Carring_growth_0d2"
77 0.08624861 "mins" "params_EndSize0d1Carring_growth_0d2"
78 0.147662 "mins" "params_EndSize0d1Carring_growth_0d2"
79 0.1366192 "mins" "params_EndSize0d1Carring_growth_0d2"
80 0.09994455 "mins" "params_EndSize0d1Carring_growth_0d2"
81 0.1273155 "mins" "params_EndSize0d1Carring_growth_0d2"
82 0.0819196 "mins" "params_EndSize0d1Carring_growth_0d2"
83 0.1131742 "mins" "params_EndSize0d1Carring_growth_0d2"
84 0.1344514 "mins" "params_EndSize0d1Carring_growth_0d2"
85 0.1158736 "mins" "params_EndSize0d1Carring_growth_0d2"
86 0.1047412 "mins" "params_EndSize0d1Carring_growth_0d2"
87 0.08857453 "mins" "params_EndSize0d1Carring_growth_0d2"
88 0.1332105 "mins" "params_EndSize0d1Carring_growth_0d2"
89 0.2350094 "mins" "params_EndSize0d1Carring_growth_0d2"
90 0.09781313 "mins" "params_EndSize0d1Carring_growth_0d2"
91 0.1308921 "mins" "params_EndSize0d1Carring_growth_0d2"
92 0.1114401 "mins" "params_EndSize0d1Carring_growth_0d2"
93 0.1083846 "mins" "params_EndSize0d1Carring_growth_0d2"
94 0.1230381 "mins" "params_EndSize0d1Carring_growth_0d2"
95 0.15257 "mins" "params_EndSize0d1Carring_growth_0d2"
96 0.2110389 "mins" "params_EndSize0d1Carring_growth_0d2"
97 0.176061 "mins" "params_EndSize0d1Carring_growth_0d2"
98 0.1172584 "mins" "params_EndSize0d1Carring_growth_0d2"
99 0.1130111 "mins" "params_EndSize0d1Carring_growth_0d2"
100 0.1248605 "mins" "params_EndSize0d1Carring_growth_0d2"
1 0.2382619 "mins" "params_EndSize0d1Carring_growth_1"
2 0.2097256 "mins" "params_EndSize0d1Carring_growth_1"
3 0.324405 "mins" "params_EndSize0d1Carring_growth_1"
4 0.2591772 "mins" "params_EndSize0d1Carring_growth_1"
5 0.2095041 "mins" "params_EndSize0d1Carring_growth_1"
6 0.2661237 "mins" "params_EndSize0d1Carring_growth_1"
7 0.1814737 "mins" "params_EndSize0d1Carring_growth_1"
8 0.1453984 "mins" "params_EndSize0d1Carring_growth_1"
9 0.1819327 "mins" "params_EndSize0d1Carring_growth_1"
10 0.1949953 "mins" "params_EndSize0d1Carring_growth_1"
11 0.2512525 "mins" "params_EndSize0d1Carring_growth_1"
12 0.1805166 "mins" "params_EndSize0d1Carring_growth_1"
13 0.2546603 "mins" "params_EndSize0d1Carring_growth_1"
14 0.3023746 "mins" "params_EndSize0d1Carring_growth_1"
15 0.2533332 "mins" "params_EndSize0d1Carring_growth_1"
16 0.2389758 "mins" "params_EndSize0d1Carring_growth_1"
17 0.2005509 "mins" "params_EndSize0d1Carring_growth_1"
18 0.3136955 "mins" "params_EndSize0d1Carring_growth_1"
19 0.2873915 "mins" "params_EndSize0d1Carring_growth_1"
20 0.1669561 "mins" "params_EndSize0d1Carring_growth_1"
21 0.2148201 "mins" "params_EndSize0d1Carring_growth_1"
22 0.2986921 "mins" "params_EndSize0d1Carring_growth_1"
23 0.1093927 "mins" "params_EndSize0d1Carring_growth_1"
24 0.2094039 "mins" "params_EndSize0d1Carring_growth_1"
25 0.1633702 "mins" "params_EndSize0d1Carring_growth_1"
26 0.08914104 "mins" "params_EndSize0d1Carring_growth_1"
27 0.3240901 "mins" "params_EndSize0d1Carring_growth_1"
28 0.2356051 "mins" "params_EndSize0d1Carring_growth_1"
29 0.2306434 "mins" "params_EndSize0d1Carring_growth_1"
30 0.2250362 "mins" "params_EndSize0d1Carring_growth_1"
31 0.2690613 "mins" "params_EndSize0d1Carring_growth_1"
32 0.2401293 "mins" "params_EndSize0d1Carring_growth_1"
33 0.147656 "mins" "params_EndSize0d1Carring_growth_1"
34 0.214976 "mins" "params_EndSize0d1Carring_growth_1"
35 0.3573877 "mins" "params_EndSize0d1Carring_growth_1"
36 0.1346693 "mins" "params_EndSize0d1Carring_growth_1"
37 0.1383826 "mins" "params_EndSize0d1Carring_growth_1"
38 0.1990743 "mins" "params_EndSize0d1Carring_growth_1"
39 0.140619 "mins" "params_EndSize0d1Carring_growth_1"
40 0.227125 "mins" "params_EndSize0d1Carring_growth_1"
41 0.1841839 "mins" "params_EndSize0d1Carring_growth_1"
42 0.3114938 "mins" "params_EndSize0d1Carring_growth_1"
43 0.1164799 "mins" "params_EndSize0d1Carring_growth_1"
44 0.1820477 "mins" "params_EndSize0d1Carring_growth_1"
45 0.2148967 "mins" "params_EndSize0d1Carring_growth_1"
46 0.1794598 "mins" "params_EndSize0d1Carring_growth_1"
47 0.2760188 "mins" "params_EndSize0d1Carring_growth_1"
48 0.2811443 "mins" "params_EndSize0d1Carring_growth_1"
49 0.230992 "mins" "params_EndSize0d1Carring_growth_1"
50 0.2153874 "mins" "params_EndSize0d1Carring_growth_1"
51 0.1988013 "mins" "params_EndSize0d1Carring_growth_1"
52 0.2128636 "mins" "params_EndSize0d1Carring_growth_1"
53 0.2603356 "mins" "params_EndSize0d1Carring_growth_1"
54 0.1436722 "mins" "params_EndSize0d1Carring_growth_1"
55 0.1940018 "mins" "params_EndSize0d1Carring_growth_1"
56 0.1113678 "mins" "params_EndSize0d1Carring_growth_1"
57 0.1433415 "mins" "params_EndSize0d1Carring_growth_1"
58 0.1865114 "mins" "params_EndSize0d1Carring_growth_1"
59 0.222993 "mins" "params_EndSize0d1Carring_growth_1"
60 0.2861199 "mins" "params_EndSize0d1Carring_growth_1"
61 0.3172052 "mins" "params_EndSize0d1Carring_growth_1"
62 0.2450437 "mins" "params_EndSize0d1Carring_growth_1"
63 0.1565797 "mins" "params_EndSize0d1Carring_growth_1"
64 0.1302027 "mins" "params_EndSize0d1Carring_growth_1"
65 0.1799903 "mins" "params_EndSize0d1Carring_growth_1"
66 0.1077872 "mins" "params_EndSize0d1Carring_growth_1"
67 0.1936912 "mins" "params_EndSize0d1Carring_growth_1"
68 0.2044582 "mins" "params_EndSize0d1Carring_growth_1"
69 0.2379197 "mins" "params_EndSize0d1Carring_growth_1"
70 0.2047582 "mins" "params_EndSize0d1Carring_growth_1"
71 0.3001195 "mins" "params_EndSize0d1Carring_growth_1"
72 0.1669631 "mins" "params_EndSize0d1Carring_growth_1"
73 0.2318514 "mins" "params_EndSize0d1Carring_growth_1"
74 0.1497105 "mins" "params_EndSize0d1Carring_growth_1"
75 0.2667835 "mins" "params_EndSize0d1Carring_growth_1"
76 0.3091831 "mins" "params_EndSize0d1Carring_growth_1"
77 0.3605093 "mins" "params_EndSize0d1Carring_growth_1"
78 0.2202168 "mins" "params_EndSize0d1Carring_growth_1"
79 0.1540718 "mins" "params_EndSize0d1Carring_growth_1"
80 0.2116558 "mins" "params_EndSize0d1Carring_growth_1"
81 0.1492495 "mins" "params_EndSize0d1Carring_growth_1"
82 0.3053268 "mins" "params_EndSize0d1Carring_growth_1"
83 0.2200412 "mins" "params_EndSize0d1Carring_growth_1"
84 0.1920572 "mins" "params_EndSize0d1Carring_growth_1"
85 0.2140644 "mins" "params_EndSize0d1Carring_growth_1"
86 0.1796901 "mins" "params_EndSize0d1Carring_growth_1"
87 0.2527588 "mins" "params_EndSize0d1Carring_growth_1"
88 0.2059413 "mins" "params_EndSize0d1Carring_growth_1"
89 0.2439019 "mins" "params_EndSize0d1Carring_growth_1"
90 0.1154121 "mins" "params_EndSize0d1Carring_growth_1"
91 0.1585711 "mins" "params_EndSize0d1Carring_growth_1"
92 0.180572 "mins" "params_EndSize0d1Carring_growth_1"
93 0.2536053 "mins" "params_EndSize0d1Carring_growth_1"
94 0.210826 "mins" "params_EndSize0d1Carring_growth_1"
95 0.1631114 "mins" "params_EndSize0d1Carring_growth_1"
96 0.2843754 "mins" "params_EndSize0d1Carring_growth_1"
97 0.2849095 "mins" "params_EndSize0d1Carring_growth_1"
98 0.2163458 "mins" "params_EndSize0d1Carring_growth_1"
99 0.2548106 "mins" "params_EndSize0d1Carring_growth_1"
100 0.1992353 "mins" "params_EndSize0d1Carring_growth_1"
1 0.178053 "mins" "params_EndSize0d1Carring_passenger"
2 0.1233524 "mins" "params_EndSize0d1Carring_passenger"
3 0.1096984 "mins" "params_EndSize0d1Carring_passenger"
4 0.1439737 "mins" "params_EndSize0d1Carring_passenger"
5 0.1313964 "mins" "params_EndSize0d1Carring_passenger"
6 0.2266757 "mins" "params_EndSize0d1Carring_passenger"
7 0.1641062 "mins" "params_EndSize0d1Carring_passenger"
8 0.1718108 "mins" "params_EndSize0d1Carring_passenger"
9 0.14641 "mins" "params_EndSize0d1Carring_passenger"
10 0.1612859 "mins" "params_EndSize0d1Carring_passenger"
11 0.08925267 "mins" "params_EndSize0d1Carring_passenger"
12 0.1164922 "mins" "params_EndSize0d1Carring_passenger"
13 0.09970997 "mins" "params_EndSize0d1Carring_passenger"
14 0.1280204 "mins" "params_EndSize0d1Carring_passenger"
15 0.1016376 "mins" "params_EndSize0d1Carring_passenger"
16 0.1098267 "mins" "params_EndSize0d1Carring_passenger"
17 0.1280754 "mins" "params_EndSize0d1Carring_passenger"
18 0.1079029 "mins" "params_EndSize0d1Carring_passenger"
19 0.1347245 "mins" "params_EndSize0d1Carring_passenger"
20 0.1408478 "mins" "params_EndSize0d1Carring_passenger"
21 0.08738434 "mins" "params_EndSize0d1Carring_passenger"
22 0.1273303 "mins" "params_EndSize0d1Carring_passenger"
23 0.1345791 "mins" "params_EndSize0d1Carring_passenger"
24 0.1123391 "mins" "params_EndSize0d1Carring_passenger"
25 0.09406271 "mins" "params_EndSize0d1Carring_passenger"
26 0.1114433 "mins" "params_EndSize0d1Carring_passenger"
27 0.1233036 "mins" "params_EndSize0d1Carring_passenger"
28 0.132106 "mins" "params_EndSize0d1Carring_passenger"
29 0.1024995 "mins" "params_EndSize0d1Carring_passenger"
30 0.1089543 "mins" "params_EndSize0d1Carring_passenger"
31 0.1051453 "mins" "params_EndSize0d1Carring_passenger"
32 0.136252 "mins" "params_EndSize0d1Carring_passenger"
33 0.1268277 "mins" "params_EndSize0d1Carring_passenger"
34 0.08169248 "mins" "params_EndSize0d1Carring_passenger"
35 0.1214365 "mins" "params_EndSize0d1Carring_passenger"
36 0.1719462 "mins" "params_EndSize0d1Carring_passenger"
37 0.09253779 "mins" "params_EndSize0d1Carring_passenger"
38 0.07951685 "mins" "params_EndSize0d1Carring_passenger"
39 0.1845418 "mins" "params_EndSize0d1Carring_passenger"
40 0.09296172 "mins" "params_EndSize0d1Carring_passenger"
41 0.1726443 "mins" "params_EndSize0d1Carring_passenger"
42 0.08564065 "mins" "params_EndSize0d1Carring_passenger"
43 0.1161362 "mins" "params_EndSize0d1Carring_passenger"
44 0.112906 "mins" "params_EndSize0d1Carring_passenger"
45 0.1055404 "mins" "params_EndSize0d1Carring_passenger"
